monster_name,list_page,monster_url,section,map_name,note,version,spawn_time,spawn_count,symbol_count,matched_recommend_keywords,has_recommend_keyword,matched_negative_keywords,has_negative_keyword,selection_reason
くろがねの巨人,50,https://dq100buster.wiki.fc2.com/wiki/%E3%81%8F%E3%82%8D%E3%81%8C%E3%81%AD%E3%81%AE%E5%B7%A8%E4%BA%BA,フィールド,レストリア平野,川付近D-4の廃屋周辺に2匹。北部E-3の遺跡では北側に2匹、東側に1匹。川を渡った西の廃墟に2匹。いずれも1分沸きで1匹構成。,7.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
くろカビこぞう,25,https://dq100buster.wiki.fc2.com/wiki/%E3%81%8F%E3%82%8D%E3%82%AB%E3%83%93%E3%81%93%E3%81%9E%E3%81%86,フィールド,真のゼドラ洞,おすすめ。勇者姫の石から、竜に乗ってすぐ来れる利点がある。モンスター自体は洞窟内のほとんどの場所に生息。スライムエンペラーの近くのものは同種1～2匹構成、通路のものはシャドーと混成する。スライムエンペラーの湧き待ち時間に狩るのがおすすめ。,2.2,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ぐんたいガニ,5,https://dq100buster.wiki.fc2.com/wiki/%E3%81%90%E3%82%93%E3%81%9F%E3%81%84%E3%82%AC%E3%83%8B,フィールド,オーフィーヌ海底,豊かの海にシンボル多数で、2～3匹構成。おすすめ。,3.4,normal,2～3,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ぐんたいガニ・強,33,https://dq100buster.wiki.fc2.com/wiki/%E3%81%90%E3%82%93%E3%81%9F%E3%81%84%E3%82%AC%E3%83%8B%E3%83%BB%E5%BC%B7,フィールド,血潮の浜辺,鉄のほこら下りてすぐにシンボル。2～4匹構成でわかめ王子・強に1匹くっつくことも。E-5のトンネルでは2～3匹構成でマリンスライム・強が2匹までくっついてくる。E-5付近の屋外ではおばけヒトデ・強と1～2匹混成するほか、ビッグファングにも一匹くっついてくる。,5.1,normal,2～4,,,False,,False,selected_clean_note_without_recommend_keyword
ぐんたいガニ・祖,45,https://dq100buster.wiki.fc2.com/wiki/%E3%81%90%E3%82%93%E3%81%9F%E3%81%84%E3%82%AC%E3%83%8B%E3%83%BB%E7%A5%96,フィールド,シュタール鉱野,浜辺北側が3～4匹構成。でおすすめ。 浜辺南側では2～3匹、海中では1～2匹構成。 浜辺北側のグリズリーにもつく。 東の孤島では2～3匹構成。 マップ南端では2匹構成でグリズリーがつく。,7.4,normal,3～4,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
げんじかぶと,14,https://dq100buster.wiki.fc2.com/wiki/%E3%81%92%E3%82%93%E3%81%98%E3%81%8B%E3%81%B6%E3%81%A8,フィールド,モリナラ大森林,東部とF-2の洞窟の先に少数。東部では1匹構成でたまねぎマンと互いに混成する。F-2では1～2匹構成。北部のエビルチクリンにもつく。,5.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
こうていタップ,17,https://dq100buster.wiki.fc2.com/wiki/%E3%81%93%E3%81%86%E3%81%A6%E3%81%84%E3%82%BF%E3%83%83%E3%83%97,フィールド,ケラコーナ原生林,川で区切られた北西と南東部の2箇所(れんごくちょうがいない所)にいる。,1.5,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
こんぶ大将,23,https://dq100buster.wiki.fc2.com/wiki/%E3%81%93%E3%82%93%E3%81%B6%E5%A4%A7%E5%B0%86,フィールド,古・残響の海蝕洞,下層の間欠泉から吹き飛んだ先に数シンボル。こいつ1体にヒョウモンダークが1～3匹くっつく。上層部は2匹登場することもあり、ヒョウモンダークと合わせて5匹構成になることも。,4.0,normal,5,,,False,,False,selected_clean_note_without_recommend_keyword
ごうけつぐま,36,https://dq100buster.wiki.fc2.com/wiki/%E3%81%94%E3%81%86%E3%81%91%E3%81%A4%E3%81%90%E3%81%BE,フィールド,ザハディガル岩峰,入口から橋を渡ったところにまばら。1～2匹構成でどくろあらい・強がつく。生息域は狭めだが、高低差があることや地面と同化して見つけにくい。,5.5,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
ごろつき,17,https://dq100buster.wiki.fc2.com/wiki/%E3%81%94%E3%82%8D%E3%81%A4%E3%81%8D,フィールド,偽りのリャナ荒涼地帯,おすすめ。偽りのセレドット山道から滝を臨む集落付近にかけて分布。1～2匹構成でヘルボックルが混成する。,2.0,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
さくらこぞう,52,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%81%8F%E3%82%89%E3%81%93%E3%81%9E%E3%81%86,フィールド,キリカ草原,宿近、多湧きで雑魚転生らしく楽なほう。ただ、まんげつそうはそんなにいらない。,1.3,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
さそりばち,1,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%81%9D%E3%82%8A%E3%81%B0%E3%81%A1,フィールド,ラニアッカ断層帯,地域限定モンスター。アグラニの町周辺に点在。1匹構成。たまに端のほうに固まって湧いてしまうので注意。,5.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
さそりばち・強,26,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%81%9D%E3%82%8A%E3%81%B0%E3%81%A1%E3%83%BB%E5%BC%B7,フィールド,バルディア山岳地帯,北東部の月明かりの谷やターボル峡谷周辺に生息。まばらだが出現数とドロップが美味しいのでそこそこ人気。4～5匹構成。,5.5,normal,4～5,,,False,,False,selected_clean_note_without_recommend_keyword
さまようたましい,3,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%81%BE%E3%82%88%E3%81%86%E3%81%9F%E3%81%BE%E3%81%97%E3%81%84,フィールド,けがれの谷,E-5より奥にまばら。北部には出ない。1匹構成。B-4から下ってA-4の崖から飛び降りるのを繰り返すのが良いか。時間を問わず狩れるのは〇。,5.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
さまようよろい,18,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%81%BE%E3%82%88%E3%81%86%E3%82%88%E3%82%8D%E3%81%84,フィールド,謎の地下水路,地域限定モンスター。一層の水路部分以外の場所や、二層にうじゃうじゃ。一層では1～2匹構成。二層では最大1～3匹であやしいかげが混成する。ヘルゴーストに混成し、あやしいかげに1～2匹くっつく。,2.0,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
さまようよろい・強,43,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%81%BE%E3%82%88%E3%81%86%E3%82%88%E3%82%8D%E3%81%84%E3%83%BB%E5%BC%B7,フィールド,ジャゴヌバ神殿,地下1階東の部屋に数シンボルで1～3匹構成。まおうのかげがお供にくっつくことがある。,5.3,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
さんぞくウルフ,7,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%82%93%E3%81%9E%E3%81%8F%E3%82%A6%E3%83%AB%E3%83%95,フィールド,グルグ地下道,No.075(盗賊クエ)対象。 入口～中部に1～2匹構成。入口ではケダモンと互いに混成するため、ピンクボンボンを狙えば勝手に数が増える。,5.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
さんぞくウルフ・強,36,https://dq100buster.wiki.fc2.com/wiki/%E3%81%95%E3%82%93%E3%81%9E%E3%81%8F%E3%82%A6%E3%83%AB%E3%83%95%E3%83%BB%E5%BC%B7,フィールド,ザハディガル岩峰,南部の低地に生息。3～4匹構成。,5.5,normal,3～4,,,False,,False,selected_clean_note_without_recommend_keyword
しにがみ,48,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%AB%E3%81%8C%E3%81%BF,フィールド,ウォルド地方,要飛行。マップ南～南東に生息。高台にもいる。多くは1～2匹構成。 聖湖ゼニート南の高台では1匹でダースリカントがつく。,7.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
しにがみきぞく,21,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%AB%E3%81%8C%E3%81%BF%E3%81%8D%E3%81%9E%E3%81%8F,フィールド,賢者の隠れ家,ここしかまともに狩れない。中央の2部屋にまばら。1～2匹構成でダークナイトがつく。2PTの場合は部屋を移動しない方が効率がいい。,5.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
しにがみきぞく・強,43,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%AB%E3%81%8C%E3%81%BF%E3%81%8D%E3%81%9E%E3%81%8F%E3%83%BB%E5%BC%B7,フィールド,旧ネクロデア領,北門～集落までの道中やC4～C6、城跡の前にシンボル。基本1匹構成。C4～C6あたりはくさった死体・強がくっつく。城跡のほうはがいこつ・強が1～3匹くっつく。城跡近くがシンボル多めでおすすめ。,5.1,normal,1,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
しにがみのきし,30,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%AB%E3%81%8C%E3%81%BF%E3%81%AE%E3%81%8D%E3%81%97,フィールド,真のリャナ荒涼地帯,"北部（D,E-2,3）に出現。そこそこ密集している。1～3匹構成でダーティラビッツと互いに混成する。柵の下だとしにがみのきし2～3匹構成。基本転生狩りには不向きだが、圧倒的な火力があるなら選択肢にも入る。",3.0,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
しのどれい,5,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%AE%E3%81%A9%E3%82%8C%E3%81%84,フィールド,モガリム街道,No.022(ガタラ便せん)クエ対象。 マップ西側の坑道内に多数生息。1匹構成。夜にはワイトキングと一緒にC-5あたりにも出没する。,5.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
しのどれい・強,32,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%AE%E3%81%A9%E3%82%8C%E3%81%84%E3%83%BB%E5%BC%B7,フィールド,旧ネクロデア領,鉱山跡周辺にシンボル。高台は1～2匹構成、低地では3匹構成でくさった死体・強と互いに2匹まで混成するほか、近くのボーンバット・強と混成し、ロードコープスにも2匹までくっついてくる。,5.1,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
しびれあげは,47,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%B3%E3%82%8C%E3%81%82%E3%81%92%E3%81%AF,フィールド,雨の島,本島の東側を除く全域と、北の小島に生息。2～3匹構成。 北の小島ではキングスライム・祖にもつく。,7.5,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
しびれくらげ,4,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%B3%E3%82%8C%E3%81%8F%E3%82%89%E3%81%92,フィールド,オーフィーヌ海底,晴れの海と海底花畑に多数のシンボル。2～3匹構成とはいえ、もはやここで狩る価値はない。,3.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
しびれだんびら,4,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%B3%E3%82%8C%E3%81%A0%E3%82%93%E3%81%B3%E3%82%89,フィールド,グレン領西,おすすめ。F-3～F-5のあいだに多数。1～3匹構成でギズモと互いに混成する。低レベル時はウイングデビルに注意。,5.4,normal,1～3,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
しびれだんびら・強,31,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%B3%E3%82%8C%E3%81%A0%E3%82%93%E3%81%B3%E3%82%89%E3%83%BB%E5%BC%B7,フィールド,ザード遺跡,入り口から、北側の出口付近にかけてシンボル多数。F-4の小部屋が戦いやすい。2～3匹構成。,5.0,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
しましまキャット,1,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%81%BE%E3%81%97%E3%81%BE%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88,フィールド,コルット地方,地域限定モンスター。海岸部に多数生息しており、基本1匹湧き。,1.4,normal,多数,,,False,,False,selected_clean_note_without_recommend_keyword
しりょうのきし,14,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%82%8A%E3%82%87%E3%81%86%E3%81%AE%E3%81%8D%E3%81%97,コンテンツエリア,闇の溢る世界,地下2階の主に西側ルートに出現。うじゃうじゃ出てくる。どくどくゾンビ、ボーンプリズナー、ボーンナイトと混成。,1.5,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
しろバラのきし,56,https://dq100buster.wiki.fc2.com/wiki/%E3%81%97%E3%82%8D%E3%83%90%E3%83%A9%E3%81%AE%E3%81%8D%E3%81%97,フィールド,真のリャナ荒涼地帯,しにがみのきしが最大3匹も出るが、アクセスはそこそこで密集している。デュークアックスを持った戦士3人を確保できたり、マヒャデドスを使えて衣またはマホキテの効果のついたベルトがあるなど、条件次第ではここもあり。,3.0,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
じごくのおくり火,39,https://dq100buster.wiki.fc2.com/wiki/%E3%81%98%E3%81%94%E3%81%8F%E3%81%AE%E3%81%8A%E3%81%8F%E3%82%8A%E7%81%AB,フィールド,盾ルクスガルン大空洞,地下1～2階のトンネル部分に生息。2～3匹構成。,5.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
じごくのたまねぎ,12,https://dq100buster.wiki.fc2.com/wiki/%E3%81%98%E3%81%94%E3%81%8F%E3%81%AE%E3%81%9F%E3%81%BE%E3%81%AD%E3%81%8E,フィールド,ヴァース大山林,No.014(憎らしいヨメ)クエ対象。 北東部に大量に埋まっている。おすすめ。1～2匹出現。,1.3,normal,2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
じごくのつかい,23,https://dq100buster.wiki.fc2.com/wiki/%E3%81%98%E3%81%94%E3%81%8F%E3%81%AE%E3%81%A4%E3%81%8B%E3%81%84,フィールド,シエラ巡礼地,期間限定(交差する想い：神話編エピローグ)クエ対象。 マップ東にうじゃうじゃいる。1～3匹構成で、キラーデーモンが1匹混成することがある。,1.4,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
じごくのもんばん,25,https://dq100buster.wiki.fc2.com/wiki/%E3%81%98%E3%81%94%E3%81%8F%E3%81%AE%E3%82%82%E3%82%93%E3%81%B0%E3%82%93,フィールド,ラーディス王島,中央のエリア（天流輪・地流輪の舞台のあるエリア）のほぼ全域が出現範囲。シンボル数は1か2程度で、出現は単独。E6やG5にあるてっこうまじんが現れる袋小路や、北の小屋側から下ったすぐのところにもいたりするので、こまめに覗いておこう。出現範囲の広さ的にはオルセコ高地よりも狭いが、視界を遮る大岩が点在することと、似たような体色のスターキメラがうようよいることから、うっかり見逃してしまうことも多く、ストレスが溜まるかもしれない。,2.3,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
じごくのよろい,23,https://dq100buster.wiki.fc2.com/wiki/%E3%81%98%E3%81%94%E3%81%8F%E3%81%AE%E3%82%88%E3%82%8D%E3%81%84,フィールド,真の海風の洞くつ,"A-5の小部屋、B,C-5の橋に2シンボル。A-6の広い空間に4シンボル。いずれの場所でも2PTで狩らない限り連続で戦闘できる。おすすめはおうえんを期待できる2シンボル地点。1～2匹構成で、A-6ではじめじめバブルに混成する。",2.4,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
じごくのドアボーイ,56,https://dq100buster.wiki.fc2.com/wiki/%E3%81%98%E3%81%94%E3%81%8F%E3%81%AE%E3%83%89%E3%82%A2%E3%83%9C%E3%83%BC%E3%82%A4,フィールド,盾ルクスガルン大空洞,オーガキングが2～3匹構成だが、このあたりにくればすぐに倒せるかもしれない。シンボルの密度は〇。,5.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
